case_id,ESR-mediated signaling (Reactome R-HSA-8939211),Nuclear Receptor transcription pathway (Reactome R-HSA-383280),Signaling by ERBB2 (Reactome R-HSA-1227986),Signaling by EGFR (Reactome R-HSA-177929),PIP3 activates AKT signaling (Reactome R-HSA-1257604),G2/M Transition (Reactome R-HSA-69275),Mitotic Spindle Checkpoint (Reactome R-HSA-69618),p53-Dependent G1 DNA Damage Response (Reactome R-HSA-69563),DNA Double-Strand Break Repair (Reactome R-HSA-5693532),Adherens junctions interactions (Reactome R-HSA-418990),Tight junction interactions (Reactome R-HSA-420029),Signaling by TGF-beta Receptor Complex (Reactome R-HSA-170834),Degradation of the extracellular matrix (Reactome R-HSA-1474228),Integrin cell surface interactions (Reactome R-HSA-216083),Collagen formation (Reactome R-HSA-1474290),TCR signaling (Reactome R-HSA-202403),Signaling by the B Cell Receptor (BCR) (Reactome R-HSA-983705),Interferon gamma signaling (Reactome R-HSA-877300),Co-inhibition by PD-1 (Reactome R-HSA-389948),Cellular response to hypoxia (Reactome R-HSA-1234174),RIPK1-mediated regulated necrosis (Reactome R-HSA-5213460),Signaling by BMP (Reactome R-HSA-201451)
TCGA-EW-A1P4,24.55843620245497,-9.008450216559709,18.030512112855178,21.715426343688478,7.690430798187975,29.012694093286456,10.130792376697258,-12.792908856007784,-6.635389507604543,91.35698710714834,26.594052651642613,3.7785457467593346,14.305059925482311,54.04419537757897,111.61087497164468,-51.305853037743475,-77.53932462394567,55.963916394455396,-61.407292433406454,31.704903831468386,-31.034782124490846,-47.53991478274408
TCGA-EW-A1P5,82.49771101663677,66.09486100223393,40.9517860898157,17.282420000825198,22.195392513415783,-20.586121439168778,-50.86785143622812,3.961909257847168,6.494614781400401,92.61626216421723,13.24893604848046,12.78225642814013,1.3422828007484782,42.777362570490396,88.64330319707571,-78.01076634119869,-74.8335305077248,37.683569141468354,-69.91296388975084,7.365676599107871,-18.199246442100275,-9.36423431493256
TCGA-EW-A1P6,89.9908779771537,70.37661728081963,51.799315284224974,23.37152229721022,38.946962783838444,-13.560875126796404,-40.351689026657596,5.365533147736443,15.95862412610731,96.1317998231635,15.742655734461124,9.958654359515577,7.566393128787638,13.453750091339714,92.12347035769875,-89.50062325083164,-71.28898171658282,0.42204933158689073,-76.60661251123373,39.05362730690484,-28.633231566739923,-26.33458723584438
TCGA-EW-A1P7,51.30967367584125,24.14521325300464,30.841295456331295,18.7686975147804,19.11923543852538,-57.35189205671131,-84.82575548472319,-8.222531964176454,-7.8521505655079125,80.1741135005255,-14.054911703040574,3.424333878412284,30.548386081542304,54.51912150020249,91.92481248956088,-16.068312507725423,20.623524437004875,59.65730396047363,-20.22089199108005,28.029393991550705,-31.90263914106842,-51.02183558650847
TCGA-EW-A1P8,36.495603423179915,0.9124439546609722,23.710615714584577,22.330102871416614,16.74786728161095,43.499581586212145,24.0649758292831,-2.118835349436438,12.04140489890068,98.64753538378116,20.752675058260536,4.357325821517236,9.76763193967929,23.007161317038907,99.72841587309495,-67.65894576083625,-57.59588997644197,30.462540163500535,-58.94227024067034,36.38813112384949,-27.774789605368028,-53.83797062185488
TCGA-EW-A1PA,85.85637118949862,49.459761046734315,55.709747179552096,33.453354645628735,25.786960546513058,2.922178329887714,-38.68329323679541,-29.559982750353655,-4.438659812744248,94.2738307026575,15.421397896165274,18.319731069914525,-8.018686748610804,37.816401262974864,85.93238415497217,-71.69440424562156,-74.4315794175842,17.562231363033845,-69.91496843571188,38.40474811233497,-27.389187677364376,-17.47618037602777
TCGA-EW-A1PB,32.50072488452716,-2.8528970644017875,41.98616401863569,34.225567686884574,21.58924655820732,28.029344745796266,-20.466843168106536,0.9824884029766849,-2.5800830047596435,88.42808176789899,4.491906563237734,-3.5589644522209767,-3.121435289641198,11.79938349228982,75.53348478150872,-43.4521716020337,-50.81578673323652,96.37974316006935,-24.128012083321394,36.17315153754322,-5.88241109026805,-53.249547241442016
TCGA-EW-A1PC,73.83500408758735,37.637057096282746,46.076867793138746,23.39704974766923,8.584304492462508,64.55904341388293,28.439613522919075,16.16284603130117,15.168949039175061,89.30033404929048,32.879027690895015,-4.825836967478551,-9.432562373179422,7.027214310269841,98.65293048753921,-91.1811660537543,-84.91677374874496,8.024969063775472,-73.93634679042276,37.30798567822538,-33.618677520554186,-48.20834059532166
TCGA-EW-A1PD,79.63869444193622,41.18415830937184,53.68752013422622,20.25069477131811,22.887773215754947,-0.5473159824908009,-28.700706418346286,-5.02568663917404,4.138105772957971,100.12131696841837,20.228017023143877,27.592966364161327,6.026903503099618,45.210992077211245,97.91520657585659,-88.51746999976862,-83.05511134493204,-7.055880818086081,-81.76546768219525,24.876632336084185,-39.39017730043831,-25.15404656458506
TCGA-EW-A1PE,86.27003469301644,59.23603488578672,37.85569884565723,14.19155522353904,27.741558470162914,-46.89959794653768,-75.39978778353321,-7.676540222327276,1.8007212201568166,94.22719110069508,17.409035855986673,10.383576405943785,31.84233411819656,38.6930956580633,90.56279156970893,-70.760840364137,-72.53049398403179,46.37494715349797,-63.3553898918867,23.249553844652326,-24.78766287056527,-21.191628522645914
TCGA-EW-A1PF,85.4652738027371,55.65823869810387,46.01779443096052,26.50377745475916,34.411853634876735,-53.00145820251329,-70.23700521961578,-12.017208130751442,-8.172599317747256,95.96797662495035,25.836742071039026,19.096444620036294,15.203871881418848,50.5654718292821,101.59995263214583,-73.45740808680934,-71.79192704445425,12.851850333229265,-72.09861882816112,28.088400560360725,-28.565621529097385,-35.79536447130572
TCGA-EW-A1PG,70.55505037094079,38.15900308529163,44.07525882541688,23.160242191258334,33.77834656080972,-79.50015760291376,-99.72761965416285,-1.3191585389907345,-0.7114783179470408,95.1290439832818,3.907324014118643,37.199134297691046,13.927486555484165,71.83309644563357,95.24006543598497,-91.16320540063899,-77.29536878438023,11.60960548902284,-73.36978362048322,33.71751170038718,-33.34169270447259,-13.866969860786597
TCGA-EW-A1PH,44.330308699774605,15.147977896644534,45.873455158327005,36.31168114924387,17.14090666093631,33.570664467398075,-0.40960663932847297,-15.415991580874007,5.529449311239858,91.03389720240418,41.370387959777815,13.573768915827998,4.677753396469257,2.6606159377133736,108.42655190850999,-79.26430978410076,-65.23093633042095,27.79738602620111,-80.7101407224491,43.85593715209322,-42.8547623485325,-11.58550132000849
TCGA-EW-A2FR,60.2311453827424,19.102687058968456,49.904689919373794,15.744847077828695,26.18570548782077,-25.423620273066163,-55.419561104686494,-18.933125589199662,-14.7820334264066,87.84475521264525,3.110242708654056,22.88771270872914,41.59308666459921,46.81513974307143,115.1716841113385,-77.73948690886856,-86.86396522925875,23.78294393931739,-72.24932706455715,31.969653867213793,-27.36039294431123,-14.022660165604123
TCGA-EW-A2FS,75.58813209633519,31.08547730254756,53.22181858582127,33.99827063064808,10.47010203471686,-8.454466858911246,-49.863151155829186,8.308043211204591,-10.542228878685478,102.6864270248033,29.502684720027645,10.717519993874106,-2.76357130238452,39.700383788192596,84.74717100558709,-68.0680918444753,-63.6069979234032,29.533196142786437,-57.37604506576467,15.737621958044315,-10.111467708630158,-18.675010558040626
TCGA-EW-A2FV,81.96737942129042,42.74508191553812,42.635252996281025,23.139180429767208,21.79728672908837,23.654365541438125,-23.45875779630626,-2.8215059648805436,-6.957540984303705,96.72665585131952,36.62282107745398,15.275240799054927,-10.315816938864856,25.70164646933847,84.7131870356427,-77.42287727236344,-79.60250063389118,32.15741819638359,-71.51955753370515,32.376224098160804,-33.25722815554154,-20.47504297372153
TCGA-EW-A2FW,86.88423789403728,49.68187361120542,48.62167278285912,28.84782652969585,7.323673336969421,54.46286265078342,3.0595222768144765,11.564479524912059,12.63397331761115,94.22998885472975,20.73200938102906,5.707294810023313,-7.835589499766485,7.34011317238145,95.87884936446201,-87.44569931279636,-89.03635534487358,-14.601201763346523,-66.03169613814681,29.767121589111667,-32.64900372469907,-19.701180210156338
TCGA-EW-A3E8,74.57078457283666,44.013652015325704,53.15898828281712,27.356039782851326,23.608898857615685,-50.36515000915436,-83.38187571742787,15.528324084993642,-8.893250559744217,86.61652819603103,7.4461218156946245,20.17009576643713,9.175554637245966,21.43195805564349,96.26157230480368,-33.569987363761655,-48.38217675362819,46.53115977958268,-34.3722146524222,25.792704225977445,-14.432083081481451,-27.36595883589895
TCGA-EW-A3U0,46.198776510460874,25.81421636997203,34.45416965934436,18.31866906438313,19.11133417318777,5.32521913685494,-35.570526353046105,-13.463557423998779,-12.253832627804542,87.05742825473666,22.573454097285833,12.836545345185613,19.345128607308425,39.00081982454404,93.95517427829799,-11.080027447679072,-33.53757935987407,57.53572844012467,-30.266911673569595,22.055437870087644,-36.24367298710628,-37.46809080212809
TCGA-EW-A423,71.0884851621073,33.8847892913802,62.26988513409992,30.339896232470608,20.4243536798856,-19.781015060971427,-49.9009579886844,12.166226485753413,-4.86558562807042,93.47058886372636,32.750442455442766,0.8386411933689146,3.0786599520107245,10.348874079728063,84.7349229084684,-55.68557867310686,-65.74336587005101,29.653616378972544,-51.38724714939518,38.513288431449354,4.446673578366642,-14.139024778700502
TCGA-EW-A424,74.40321867589117,52.598877658333464,48.743562467950966,22.35585769306698,13.206643751261083,-16.210511933326742,-50.82201582775458,20.788917653440336,0.9146869926981935,88.36070050068949,21.352222950571218,29.024334690730427,-3.623343773447715,34.638077200494735,97.64967207662704,-86.66893486116865,-73.33904270297487,4.088645948349779,-72.65317693551813,31.79930968364897,-17.901708448098333,-18.112833151176133
TCGA-EW-A6S9,79.15933380454803,51.499562479992306,50.51130119682418,28.9533488616089,23.687780420602905,-32.88530928569763,-58.19200462340187,-2.991451285440206,-5.973988002688941,91.09089077490611,17.014799693120068,25.22296855937705,9.098933289144242,43.471844025981,104.97735312908688,-85.01177982866871,-77.9520970395429,9.671036812004246,-76.00963286074065,34.27896072042762,-26.857761939105927,-31.023235452424856
TCGA-EW-A6SA,83.58298912277854,40.98898770467997,54.379313960583346,43.17898489099886,16.04195832707947,40.039571949312375,3.2069675836139595,22.37921053048933,14.342405897172057,93.7419594303482,33.710958523816316,4.18472057213296,-27.43715514072379,6.808109534783114,80.10054622690208,-82.28686908787715,-90.6530223088437,-9.578561543710748,-60.81151148244514,24.62716544651923,-29.749985924230813,-8.163883293002499
TCGA-EW-A6SB,30.36398866885517,-1.6409090215349806,23.08671657631419,28.68160426757484,15.12175675850176,29.38294001217409,-5.280052118291962,21.095206695835117,-1.2014314191052335,97.53856707164172,29.18554614798731,-16.105174360811034,-2.1987598854763633,2.1650902918726445,62.426106936063576,-29.8582580428653,-13.409803894879175,69.95682408008525,-13.622559091981785,34.512976937018294,-0.3309476750247029,-42.46189634167014
TCGA-EW-A6SC,80.63592213270019,47.78945651581273,45.220202314928144,31.376652782364346,28.34761855427149,3.288979344746025,-35.29495738129263,-4.859854679410347,-6.486631079705546,78.6164752376441,23.016531631434077,15.555494477024439,5.071663614160883,30.349734770731743,102.14142939372536,-81.65269200776365,-83.14150065772021,14.070265084223792,-78.867709201498,26.250420626785342,-23.288590089386034,-7.816598092600287
TCGA-EW-A6SD,73.5939451155514,39.45553319789872,56.13141203274654,25.51946833431947,20.47604228757197,-15.190018115924204,-42.99298122496437,-26.5479493151894,-4.484473447349558,91.51475416173739,35.66165013188578,8.171509382797012,4.667102644252822,34.80372515653224,94.40581697484768,-72.03517245230518,-82.08561476754832,47.753571563230736,-74.97917163271394,43.912343670710754,-17.85714996793719,-28.875361268131314
TCGA-GI-A2C8,86.56884793243606,49.18715545710754,39.27813097305187,26.682914160086398,30.565409376017925,-83.54946763306256,-101.76513365022308,-11.17426507789449,4.316657073889303,92.23983985469874,17.01142283793476,27.36772540534878,11.163683323759216,24.7122740390395,103.77205730113025,-62.60074522288849,-58.17291364863084,25.35411326783398,-65.26722087816002,48.80432236793004,-27.097131223854262,-5.215484987011848
TCGA-GI-A2C9,44.25777847282191,13.060857377736738,36.089268164325034,35.099676752745324,30.97476805972758,-0.24062310934314723,-35.32379522616877,4.788906508556295,-1.7008383172745027,99.73512798303213,31.892584036948165,9.26475458543888,16.89417410482315,43.37607550948343,102.1091965010852,-84.77372671147617,-69.71019733429222,21.01256008892406,-72.20776258386229,18.79436038637033,-30.576724110720903,-21.05903036259693
TCGA-GM-A2D9,80.8161584095509,40.560385828769796,39.80785166874443,26.182747560554276,30.764836770070588,-41.2665768276494,-69.94908287110374,16.247315575650163,-12.823313825142009,88.22440235426888,21.974047013437,22.096233140683353,11.16655314955537,27.873227280469564,103.58692212890324,-78.86261495880105,-69.62755021850693,18.196700769837037,-71.19205304106087,31.058288671941824,-13.806555817347729,-5.032919162697453
TCGA-GM-A2DA,65.68953246169556,26.019059794159517,54.63586995476027,18.740495938863745,39.35414986795632,-13.891723090635836,-60.9560325199549,5.775564079302427,-17.317412363907422,82.17052736191835,-1.5680206826613414,25.731090036675994,14.386509478941917,24.205528786598762,100.13750054850539,-32.47718840248744,-71.55525235053058,40.96957733241803,-41.848641923729176,28.261453094679524,-26.157585558118726,-21.238791789729035
TCGA-GM-A2DB,36.46042062477622,-8.38286891616761,42.417712320281055,23.73533313370976,25.52017877553851,1.2673458948164296,-29.324818486515653,-14.981886273901438,-16.80117540420399,89.67771484332667,52.32420532379132,-14.775148329000515,17.84799140649838,11.051164044103217,108.62794062414335,-68.78261456211557,-53.44390026506106,62.259662051388574,-55.600634884401,58.622039027015035,-20.721903657143358,-19.840678218365312
TCGA-GM-A2DC,83.73107972872751,51.11175215334151,67.72439879327695,39.633670052494324,23.74769070638291,-49.73188281777877,-79.13676620379475,4.767670527440401,9.44044988014059,100.55114517919935,31.368127562095367,18.435563380410997,-12.141835283504719,16.43785133952457,90.7766886108455,-68.97836484692269,-66.29169314309625,10.9659778628112,-55.40179342246202,32.73640582370393,-16.35980296005765,-13.468554674258101
TCGA-GM-A2DD,49.55606936527175,11.125510336746203,49.00676691858709,27.104951203365772,27.168489071162043,-14.64598499124628,-53.40445456279362,-3.384733130942493,-19.87012877051015,80.82755528145887,17.36238224508682,4.977369001153477,26.04087471882366,14.552974477136956,111.60348268411647,-23.178691419056122,-61.737588194913144,62.08365195662907,-32.244488402486084,48.101320206722534,-25.41646636820259,-43.26737670245103
TCGA-GM-A2DF,41.44031991391191,1.9610028179411927,39.49028638989009,29.68233022427046,12.038972815228846,27.686807520980324,-6.082385771639167,2.1943931945386908,-15.420067542165526,86.97257218940032,33.91467307463566,-5.910388475253711,38.5195582152742,26.61883899187484,100.63018357308553,-55.8481897338943,-35.57837562138346,35.08070763022772,-51.26280718720756,26.907859043453357,-33.735340279041665,-51.83680166938025
TCGA-GM-A2DH,74.68626704488983,33.799049917632004,42.033653917809886,14.897826050378512,31.90607609684875,32.857902085551956,-7.526799179014063,14.198389373265996,16.043500296485945,95.69146537273508,19.269176572551743,2.431665613607578,-4.227212423175075,7.286764746099891,78.69484130852851,-40.648655977882726,-66.25132623493855,53.13435302095198,-43.89556160930509,24.65736930962251,-37.41089327304786,-36.56042060392501
TCGA-GM-A2DI,82.6782262844267,58.02690172842401,35.072255962855195,18.834306306299226,39.92224496921321,-57.78962920944281,-84.70736865983957,-22.14516153890048,0.14349103924129736,93.62249131153214,-18.449434051178514,22.222154931665784,12.796108298387594,33.853425807996985,88.65356523246362,-6.670506582358797,-42.57218018160715,60.440192009184756,-27.594827398495738,24.70835309739087,-28.277670677701764,-43.32087681880543
TCGA-GM-A2DK,71.46413865052506,33.16362288335188,51.27062357514984,25.31102480482184,19.8329408537399,-28.561134527169344,-68.77080173457809,5.090203280411316,-22.432439042730792,95.93363454646587,22.002978361179288,11.717706591025006,27.287104709373835,34.374752188611126,100.98719111632184,-73.42487666496139,-77.72759754925039,11.593982022434119,-64.09460488321268,37.577336145665384,-22.44385250429012,-12.04990102953846
TCGA-GM-A2DL,62.50386802266337,33.5927480716818,32.89253805873719,22.017993978164384,30.555591047716177,-2.534751485456951,-40.633717777001905,8.345755235568532,-15.65572371885004,82.43266549742742,18.219590122265345,20.302451763975853,38.07249668335132,22.02344701001425,112.04545134270694,-85.52280478717755,-80.07108820871184,15.054732655116823,-73.07161518478613,28.902671810318225,-30.197890685052414,-24.74618367869661
TCGA-GM-A2DM,85.78385397308492,62.76026827888697,47.38756690294369,22.98940807225162,31.679511366700552,-59.985302232129186,-80.36124686020622,7.2213977763488515,6.260629376524122,90.99607611585421,12.795084288850234,17.81185131624602,-25.964444986387534,44.28782729266351,95.95286014415532,-86.74214906538643,-66.46829404782848,7.531981332345424,-69.84269662616956,52.14742197355412,-28.372453009189385,-2.7175846585486454
TCGA-GM-A2DN,70.52116951850832,32.225152411359545,40.52133384970091,11.825200143589939,22.953247624753175,-31.6262110542001,-67.1027178696278,1.6947883358322429,-2.952657026616606,93.27535522322032,5.3078945261659385,-1.2906934707349933,7.739814799112025,52.60667818718886,89.599240846438,-49.03161590911655,-65.71151855286125,65.42073315444199,-50.641616274754185,28.847029118170127,-30.62654684809165,-18.094638949653174
TCGA-GM-A2DO,72.74354636417212,42.682942808337145,41.875318245610714,21.61542287024986,21.288064729124272,-1.9907059240528895,-40.9122588059022,-5.213569637007282,-3.728525723935036,83.70590993962333,-41.73108475541693,-3.238653825468134,2.5162815912130156,-0.7406591632644108,60.83614201063267,32.72699602389656,37.24449542110375,71.36852308556291,12.12988028268174,13.07259518983426,-16.215739030904203,-58.589253022107115
TCGA-GM-A3NW,83.95143332938343,50.45323571430063,54.693703471664975,32.73197323007798,26.270815358326217,-31.54439403963279,-58.69002783486562,5.333678317830163,0.574778121626224,87.21210988402717,35.42540250726577,15.60906064903017,-25.343496927247458,23.22348767966352,86.08365379704654,-68.97346055708681,-75.13028546148351,18.675176083901448,-59.81846485641222,47.05586743779915,-6.78955431991227,-2.921941076648352
TCGA-GM-A3NY,71.63597821527128,33.95098133161332,58.232778660009586,27.339424253795244,32.362951309899444,-27.716033360009604,-55.13028286994452,17.772455869408873,-2.058694009271818,90.56193883723222,30.906174535914403,21.710148347707644,-11.571855035114112,26.091265068237846,97.93776177515699,-74.18939931419831,-77.67718378299493,26.087124710727778,-64.81094444317269,30.388200546937583,-14.978915749664907,-12.97414948955074
TCGA-GM-A3XG,64.69058650121204,38.49868758677749,58.536627143771994,28.784793365770753,41.81855221980513,-63.538892126773476,-84.21193404220242,13.476875744895267,-10.305147179333403,104.18853013893272,24.5253680571889,16.45853113694352,0.6432298128860907,59.78687003527452,77.38360549065504,-75.4943158408667,-74.0396542147173,3.400897492879295,-70.10535874930774,31.551028070101836,-17.08852403722399,-14.676197403103544
TCGA-GM-A3XL,29.414601664727684,-4.201350599174816,34.64887905956655,36.328915598202514,11.25175466349637,62.80487038767643,26.877934364957326,19.450612060683767,12.859960864537811,86.88964504583572,15.901209361547046,-23.493328621472813,-0.9342373385067049,-1.528601090231831,84.61388897092772,-64.0739620855138,-55.030610618862966,60.81407570374216,-57.236915427523016,50.587526177513354,-6.648214527142983,-45.56197797772063
TCGA-GM-A3XN,67.10277083619323,44.37082793750406,44.3978705989484,22.69590677628804,34.0733996790762,-55.00878173026274,-77.51172005652172,20.936262134926665,-10.806428964421684,81.44034101615762,7.218399112113332,24.079981468203414,21.343790030873805,38.3289972157003,105.82494595669965,-59.108591388981125,-77.17938012655945,33.171674091271626,-61.190848367427705,31.4880059772114,-21.94595528251564,-24.86513436672901
TCGA-GM-A4E0,67.03447746967433,36.68300079176467,42.49079486954429,29.684377264314406,35.04086121185654,-81.77345794877738,-97.79631945443552,15.275660563428147,-19.001841741902368,85.2111773985365,-8.712752141204817,27.59256452948668,8.572057534063475,28.20048482873281,98.20695309637787,-36.69567760927137,-54.4721240901366,38.67638372110525,-46.05396269395355,38.7380512078968,-11.976806621540732,4.588429894764516
TCGA-GM-A5PV,84.79010511350361,56.72478500283225,59.26737345837333,32.03439353567262,39.2948599316604,-50.515612315503176,-79.82839240677683,18.565211510899474,1.1770161598566915,94.18392177772807,37.16177218941033,11.600237457776558,-18.242568096686185,27.76639314094797,59.358407099202054,-75.92896912208181,-72.43050003824288,26.57246842434651,-57.998428683168044,37.47641750368038,-16.546149205260647,-5.122651211334215
TCGA-GM-A5PX,70.1766971550143,40.0201137107893,45.53099116329827,29.300689837171888,26.117326095196233,-74.77356340161349,-93.67611251488844,17.0339984082145,-5.649834342996456,77.38924395734242,21.731526749794853,28.991204899421916,7.109183328002985,31.531388806073977,104.71631804068,-71.6738923582996,-68.90130729915852,19.46014276263199,-63.74062970779532,41.91119247016036,-9.919212640986132,-1.1513327783475518
TCGA-HN-A2NL,42.58653671383084,22.630018883750353,37.52897423697695,36.67000955759505,18.30226663394083,76.19320190903156,42.25755530368272,12.164820270871303,20.931503426701312,66.05813625977316,15.56780570524947,10.808709301781363,-20.98813331991778,8.729734565247071,94.07320481515023,-48.409182565618366,-74.2227629411411,42.50433782409226,-48.895110549619034,21.394084218572175,-42.40310940383169,-26.069423208778076
TCGA-HN-A2OB,74.62356659595514,51.495560015614046,57.4836015681403,26.538227440896577,45.4044211035052,-78.86274794323711,-93.99125776569295,2.761777975786771,-9.794882353062462,90.71013204517203,5.33387807344792,32.661126991387675,8.953712176052193,51.20981875778156,104.6723708029308,-70.98494395583533,-73.0966941829172,5.764739752269975,-70.46910621077244,33.723601729847644,-28.301100120786728,-16.833668805343052
TCGA-JL-A3YW,35.712066240858604,4.939047948492771,42.9418382054655,15.91586783504033,7.723754208150126,-28.199358063153554,-65.13075197948976,-9.167489466377589,-24.897287553960084,84.85784138911183,25.209591784205145,20.154514039692714,52.83039927417275,43.33870419827926,118.76069576543202,-66.06296759189055,-77.37088364668514,46.419289777074,-65.69289668119254,49.92038515312214,-19.769420330954887,-36.554814103181045
TCGA-JL-A3YX,71.582013336371,49.04386047865148,39.26784362805455,24.65931979404533,20.147220413651013,9.666731773798261,-21.258046134461736,29.473040007795134,8.669257528169624,99.81647214179847,26.32900840083414,0.248729569487125,-2.9172571893894315,12.09885990827803,100.19372236663517,-91.30123792745593,-81.79518866455457,-6.736236721565206,-72.20507915935373,51.49422866864791,-14.949243367837425,-30.54671434603638
TCGA-LD-A66U,60.44718126435083,32.45312250360166,51.32364095138223,20.3020428125609,20.790252178389522,-47.81371771694684,-73.90623684008445,21.68410135750102,-16.771668874478095,89.6828819208514,17.7386633166698,25.72921995902132,11.693691190270073,26.307863433115756,98.43218130496501,-32.28843158666706,-66.24785129962865,33.1686626829393,-29.797032557558524,28.88807503077004,-1.0664526572080888,-29.91143916685715
TCGA-LD-A74U,76.81203744656153,43.72776752944017,49.67399839853269,25.09664437903507,33.757433028286016,-40.45362381764083,-67.6895873689197,-0.9288610372180983,-7.446931929119046,90.22452763399002,5.631123844837532,21.20990934643814,32.555427372395485,35.46833659371626,102.43167767729344,-70.90948438820053,-75.16616650035398,14.058984960706482,-74.31089526302824,38.585257663644995,-18.31356161896457,-24.082837556045277
TCGA-LD-A7W5,72.92434650604048,37.31397677100654,47.72551324153682,26.289253488547303,22.33624540416986,-40.27221986832846,-66.95280638649547,6.257126643242117,-10.294647608593209,93.38245778071436,11.389393928287944,23.044655907694363,14.671461323340338,17.640420048605534,86.84380591466638,-13.319944811161164,-47.06008348914327,38.291378043226615,-22.506498896233055,28.872271247730055,-11.31763962754951,-33.742077737672204
TCGA-LD-A7W6,86.05635660912782,61.3918151629795,53.67836826899742,26.49271800718529,28.98058186397688,-19.77222626463677,-52.09820511597479,1.7478962865758945,-1.0432532821645282,91.51310838955169,17.9751978621058,18.161259977665253,-15.261515098964438,43.36582965077994,83.40487614231395,-73.18458922890191,-80.62298162367564,13.81542241494762,-66.88193851336143,34.328962687426866,-12.527517089414758,-13.64750120667452
TCGA-LD-A9QF,50.27743145931788,12.725181692001826,49.485152971499645,16.971125710201534,17.677776345178017,-45.579009554145586,-78.90098502090551,1.2139072477486081,-17.56541482843872,85.38666246574431,10.948878352902057,13.306165274931914,28.746302051010133,33.85552066202044,94.97293520217829,-19.1963379877066,-47.55260627968727,65.26712479386248,-24.912220440386463,33.88248691871175,-15.91225397362929,-35.31665956502107
TCGA-LL-A440,74.73404206019441,53.37071200160457,43.63683882703822,26.15286935854263,32.98498278700805,-46.134385981786096,-82.35127498818133,5.002246030604738,-10.310055261919729,86.65176881967588,-10.055148479722533,26.24368471560595,25.293613865122722,46.12478054535248,106.65077515289892,-56.952567651232,-68.17060804670533,14.680782662906637,-65.60344632480158,27.84049444236925,-17.1701544792123,-21.914233714938305
TCGA-LL-A441,56.04393681625001,25.09169396817839,45.971655978436814,20.961113891279012,11.812592876001844,-23.096990137165605,-53.66663874802818,-2.604948500485051,-3.815505293495761,97.99097504950527,-7.612080575028159,15.292833743322035,4.496059609700069,26.66931636353715,83.83632915172788,-4.093668740310051,25.72954363574553,48.47871785899727,-17.25187681521227,19.02618479056025,-9.354977900430214,-37.90510402583058
TCGA-LL-A442,93.23835735730935,73.3831805778346,52.71898008747911,28.715044705778524,38.10889570402793,-30.735337502330566,-62.36697405515676,7.504001172463347,18.411110045339,93.72598178105099,23.762379922828842,9.661789815956809,-53.428186397531036,27.071751734040504,75.17722643690439,-71.39675404674033,-59.32248497271311,3.867754567333435,-72.11831486309907,42.09670564839672,-14.184660952586185,-9.391325131464555
TCGA-LL-A50Y,67.02594237071477,42.141797770854254,57.041541257512506,21.78590727502103,17.965438315076682,-25.504042138580957,-55.66827131497075,9.53606949624998,-8.945309223124042,95.78558214288785,29.21065344895206,13.955776618142409,11.126057967141975,25.47696435579948,82.38077785341432,-72.21086400720914,-55.99702517520291,7.944994390891026,-64.56973840032244,39.273009265286106,8.512283031051595,-12.01368294667526
TCGA-LL-A5YL,62.049465570738136,20.52676430413632,39.53582888961611,25.993756182929587,0.26467335399419767,-11.619392871321224,-47.869550446872495,16.185231790009254,-10.031238359049354,87.98434075016766,47.60900019134192,12.646991591808273,20.992880561294328,30.523789868830676,92.12220118542936,-77.97125570590678,-67.61299987986322,21.433190445400214,-60.63773699483302,35.61229312183818,-0.8426917376530128,-15.764627205374126
TCGA-LL-A5YM,63.138711707296494,24.54674298523082,48.293728772651775,23.624894703736686,-3.2661506083596237,17.985851992965337,-12.664157876302497,15.291513255661016,0.9147193064576697,82.09663468221683,40.17390819457839,12.548368845933396,25.781783059028243,31.470355855070352,99.44909871191328,-85.85080584207515,-87.25315982022687,-3.0477278100267995,-71.3638659492185,21.226051241990234,5.771693633336838,-24.191319395894098
TCGA-LL-A5YN,58.775347595130086,18.168327115046935,50.31825935345512,21.050988047417263,5.688844087073818,-13.391962496301971,-43.34891312042565,3.564146613683249,-12.65002599140874,82.39033916919126,11.254031377714028,-0.3513593499432659,15.289017375442427,5.936477562454769,73.85255405544137,12.09248367969576,-5.569852724071353,48.98322984869887,6.122167220795745,34.37248042547367,6.352020948702915,-43.95835155242834
TCGA-LL-A5YO,41.08173728556923,2.825375021513622,33.962758630694566,14.09249331231672,12.51504686231138,20.63792040430195,-23.658837582217558,-4.406865846968145,-9.546349237283607,82.09845586534348,22.194516216405958,0.041974100954178084,24.11897413068749,-11.096758924927855,87.62497324719325,3.9813180582576138,-2.7518541729628225,73.980556427093,-0.776035331235704,24.550745747285305,-18.380236732441304,-56.35662624983634
TCGA-LL-A5YP,31.720560207359853,-0.27108111762640874,29.99167501202885,20.776138821277442,11.262936943264663,5.464246574964733,-20.01815302021039,0.46987076177745735,-13.355326448773681,97.49061618069874,40.44571385265965,14.972401983719266,42.48222355970893,55.81192418119184,110.34406325413528,-70.66796864784118,-77.68366533623497,8.49752968429982,-71.72328859175428,35.99452110961178,-29.15070198369122,-43.00314320220684
